chip,event,threshold_db,all_iou,all_recall,all_precision,all_n_pos,cropland_iou,cropland_recall,cropland_precision,cropland_n_pos,open_water_iou,open_water_recall,open_water_precision,open_water_n_pos,vegetation_iou,vegetation_recall,vegetation_precision,vegetation_n_pos
Pakistan_70625,Pakistan,-20.996517181396484,0.04390824833014032,0.7268052281979859,0.0446450899614357,4667,0.0005569257697509747,0.3684210526315789,0.0005574579915584932,57,0.4942857142857143,0.8737373737373737,0.5323076923076923,1584,0.009871668311944718,0.37037037037037035,0.010040160642570281,27
Pakistan_712873,Pakistan,-16.367637634277344,0.02431788337143135,0.7598784194528876,0.02450620006861736,1316,0.03234281043843774,0.7759103641456583,0.03264776946196005,714,nan,nan,nan,0,0.021487603305785124,0.9578947368421052,0.021507917749940913,285
Pakistan_740461,Pakistan,-20.965478897094727,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Pakistan_760290,Pakistan,-21.2525691986084,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Pakistan_849790,Pakistan,-19.910985946655273,0.3810634378601976,0.4115515275612537,0.8372365478148704,171908,0.37954321919531553,0.41085875937033806,0.8327645479410806,161547,0.16279069767441862,0.16279069767441862,1.0,215,0.42127744114433296,0.43726157335807814,0.9201562160989368,9699
Pakistan_909806,Pakistan,-14.686992645263672,0.028758568879707014,0.8663366336633663,0.02888674039663263,1414,0.026898455394373643,0.8773946360153256,0.02699994104816365,1044,nan,nan,nan,0,0.004409171075837742,1.0,0.004409171075837742,5
Pakistan_94095,Pakistan,-22.790374755859375,0.5118367825526177,0.8149199118844043,0.5791617465603481,53566,0.3973513243378311,0.7487522365571146,0.45848229731288204,10619,0.5798190796661277,0.858659073259125,0.6409971496207546,30904,0.44139650872817954,0.6321428571428571,0.5939597315436241,280
Pakistan_9684,Pakistan,-17.45998764038086,0.027467278112162034,0.9615384615384616,0.02749748935966716,1196,0.003363532794444746,0.9465648854961832,0.00336417157275021,131,nan,nan,nan,0,0.0,nan,0.0,0
Paraguay_1019808,Paraguay,-17.381303787231445,0.0481740786928387,0.948936170212766,0.04829928624169333,5170,0.008347245409015025,1.0,0.008347245409015025,10,1.0,1.0,1.0,5,0.04866938384080556,0.9485981308411215,0.04879807692307692,5136
Paraguay_1029042,Paraguay,-22.537307739257812,0.8871828480479356,0.9290651502524634,0.951644489078584,61197,0.8116842759477937,0.8836265223274695,0.9088378566457899,1478,0.9583333333333334,0.9631387559808613,0.9948207013798284,52250,0.47544516275377113,0.6616161616161617,0.6282032069533943,6336
Paraguay_1029191,Paraguay,-21.87366485595703,0.8981506453477172,0.9262356961220598,0.9673423657074092,50336,0.8993012741471434,0.9158643784010047,0.9802867383512545,2389,0.958462172747887,0.9628038205679083,0.9953172245859089,38633,0.6413542667948308,0.7484731397232955,0.8175629680054459,8023
Paraguay_1056717,Paraguay,-17.301952362060547,0.0460697250552604,0.9417360285374554,0.04620141170980224,5046,0.0017094017094017094,1.0,0.0017094017094017094,1,0.7710494571773221,0.952608047690015,0.8018063221274461,3355,0.013315010878957286,0.9254703328509407,0.013329303624653479,1382
Paraguay_1076204,Paraguay,-17.287681579589844,0.03243105774121498,0.9683063717398481,0.03246551991321866,3029,0.008883248730964468,1.0,0.008883248730964468,42,0.6179577464788732,0.9777158774373259,0.6267857142857143,2154,0.007881579271446516,0.9343065693430657,0.007885949455992705,685
Paraguay_11869,Paraguay,-17.68120574951172,0.0020089952308987085,1.0,0.0020089952308987085,222,0.00014588500093783214,1.0,0.00014588500093783214,7,0.0,nan,0.0,0,0.00244220123738196,1.0,0.00244220123738196,150
Paraguay_126224,Paraguay,-21.846817016601562,0.5008733020871292,0.5521602415813606,0.8435654879055298,144382,0.35119617224880384,0.4232987312572088,0.673394495412844,867,0.7460595446584939,0.7947761194029851,0.9240780911062907,1072,0.5003155096915654,0.551194814861629,0.8442393736017897,142407
Paraguay_12870,Paraguay,-18.714313507080078,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Paraguay_148318,Paraguay,-16.610614776611328,0.02269334475136843,0.879766711529834,0.02276394451215973,2229,0.0,nan,0.0,0,nan,nan,nan,0,0.023658135575957747,0.8690539818278995,0.023742772034343787,1871
Paraguay_149787,Paraguay,-22.172534942626953,0.8806143708513009,0.9066872864233868,0.9683778671710579,40091,0.941747572815534,0.9680638722554891,0.9719438877755511,1002,0.9560120023509759,0.9595740056509454,0.9961321514907333,32207,0.5151111111111111,0.6037506511547144,0.7782005371530887,5759
Paraguay_149830,Paraguay,-16.345138549804688,0.01752166606876499,0.9732564237021499,0.017530106257378986,1907,0.08888888888888889,1.0,0.08888888888888889,8,0.0,nan,0.0,0,0.017334316840671812,0.9734466277217206,0.01734251707760138,1883
Paraguay_153941,Paraguay,-17.57309341430664,0.004709672875805486,0.8346333853354134,0.0047140717243810025,641,0.004997785791105207,0.7596153846153846,0.005005702699277658,104,nan,nan,nan,0,0.001079353218340702,0.8739495798319328,0.0010795212738351032,119
Paraguay_172476,Paraguay,-16.511146545410156,0.02546518077757047,0.8969804618117229,0.025539877610883527,2815,0.0015497869043006587,0.8,0.0015503875968992248,5,0.8536585365853658,1.0,0.8536585365853658,35,0.02478288720635954,0.8929247067726069,0.024856757667677788,2643
Paraguay_179624,Paraguay,-16.001705169677734,0.0004078790290489455,0.9761904761904762,0.0004078830867796138,42,0.0,nan,0.0,0,nan,nan,nan,0,0.0001287719448856076,0.9230769230769231,0.00012877332675158553,13
