chip,event,threshold_db,all_iou,all_recall,all_precision,all_n_pos,cropland_iou,cropland_recall,cropland_precision,cropland_n_pos,open_water_iou,open_water_recall,open_water_precision,open_water_n_pos,vegetation_iou,vegetation_recall,vegetation_precision,vegetation_n_pos
Sri-Lanka_450918,Sri-Lanka,-19.6484375,0.035789473684210524,0.07552022445639467,0.06369552356537173,4277,0.08,0.08,1.0,25,nan,nan,nan,0,0.0326590575206238,0.06935445164386848,0.05813719573526453,4167
Sri-Lanka_49764,Sri-Lanka,-19.6484375,0.015276967930029155,0.052695092518101366,0.021061093247588425,2486,0.0,nan,0.0,0,nan,nan,nan,0,0.014463303848912264,0.04954954954954955,0.02001654259718776,2442
Sri-Lanka_52223,Sri-Lanka,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Sri-Lanka_523539,Sri-Lanka,-19.6484375,0.20589204675100778,0.32919858932263163,0.3547062677440489,24669,0.15717277486910994,0.16912676056338027,0.6897977941176471,17750,0.70262246412667,0.9888579387186629,0.7082294264339152,1436,0.32358003442340794,0.6607401281786232,0.38805245264691596,4837
Sri-Lanka_534068,Sri-Lanka,-19.6484375,0.9920948158675235,0.9985579240325264,0.9935182714359194,257268,0.4,0.4444444444444444,0.8,9,0.9982245825238182,0.9989791425576765,0.9992438975909954,256647,0.23399558498896247,0.8514056224899599,0.24395857307249713,498
Sri-Lanka_551926,Sri-Lanka,-19.6484375,0.1786410796473984,0.8178571428571428,0.18604273295962304,19600,0.0004666174126064471,0.5217391304347826,0.0004668170855053295,23,0.88353145452117,0.9717937417364477,0.9067854694996573,6807,0.16548603976279314,0.7324876336365087,0.17613091355561525,12534
Sri-Lanka_55568,Sri-Lanka,-19.6484375,0.8055997804007686,0.9610951008645533,0.8327563702400544,15268,0.40943396226415096,0.9517543859649122,0.41811175337186895,228,0.996222851746931,0.9987377721678763,0.9974787267570123,6338,0.7172160515944106,0.9331080293672066,0.7560906515580736,8581
Sri-Lanka_579082,Sri-Lanka,-19.6484375,0.3698272398553636,0.5090557168533112,0.5748633879781421,14466,0.23333333333333334,0.27499370435658527,0.606329816768462,7942,0.9597402597402598,0.9906166219839142,0.9685452162516383,746,0.44439687466552497,0.760161113145368,0.5168679198306984,5462
Sri-Lanka_612594,Sri-Lanka,-19.6484375,0.5087067179638947,0.9964753623188406,0.5096237088338887,43125,0.12624584717607973,0.987012987012987,0.1264559068219634,77,0.9810927252270794,0.9995247281165255,0.9815506259609049,35769,0.15153379439093725,0.9815858183317301,0.15196579014551953,7277
Sri-Lanka_63307,Sri-Lanka,-19.6484375,0.045174655605304107,0.6755174875089222,0.046176665755884305,7005,0.3173403591485821,0.8008748906386701,0.34452389913436204,5715,nan,nan,nan,0,0.0010474587980967452,0.08568824065633546,0.0010592981586242647,1097
